source,time,yaw,pitch,roll,altitude,lat,lng,relative_alt,pointing_a,pointing_b,pointing_c
GPS2_RAW,425.93199999999996,0.0,,,,48.546696999999995,35.101664899999996,,,,
MOUNT_STATUS,,,,,,,,,44.0,-1.0,-127.0
ATTITUDE,426.11,0.5878841876983643,-0.047254085540771484,0.14532805979251862,,,,,,,
AHRS2,,0.671318531036377,-0.043739721179008484,0.14530929923057556,0.0,0.0,0.0,,,,
AHRS3,,0.5889413356781006,-0.04757056385278702,0.14116564393043518,57.0,48.546697699999996,35.1016654,,,,
GLOBAL_POSITION_INT,426.132,,,,,48.546697699999996,35.1016653,0.191,,,
GPS_RAW_INT,426.132,0.0,,,,48.546696999999995,35.1016647,,,,
GPS2_RAW,426.132,0.0,,,,48.546696999999995,35.1016647,,,,
MOUNT_STATUS,,,,,,,,,44.0,0.0,-127.0
ATTITUDE,426.452,0.5987791419029236,-0.05179014056921005,0.10980658233165741,,,,,,,
AHRS2,,0.6806918978691101,-0.047046203166246414,0.11343232542276382,0.0,0.0,0.0,,,,
AHRS3,,0.5987791419029236,-0.05179014056921005,0.10980658233165741,57.0,48.546697599999995,35.1016651,,,,
GLOBAL_POSITION_INT,426.331,,,,,48.546697599999995,35.101665,0.191,,,
GPS_RAW_INT,426.531,0.0,,,,48.546696999999995,35.1016644,,,,
GPS2_RAW,426.532,0.0,,,,48.546696999999995,35.1016644,,,,
ATTITUDE,426.651,0.6069021224975586,-0.05614730715751648,0.10414789617061615,,,,,,,
AHRS2,,0.689185619354248,-0.05128966644406319,0.10835979133844376,0.0,0.0,0.0,,,,
AHRS3,,0.6069021224975586,-0.05614730715751648,0.10414789617061615,57.0,48.546697599999995,35.101664899999996,,,,
MOUNT_STATUS,,,,,,,,,44.0,-1.0,-126.0
GPS_RAW_INT,426.73199999999997,0.0,,,,48.546696999999995,35.1016645,,,,
GPS2_RAW,426.733,0.0,,,,48.546696999999995,35.1016645,,,,
GLOBAL_POSITION_INT,426.732,,,,,48.5466975,35.101664899999996,0.189,,,
ATTITUDE,426.95300000000003,0.6185666918754578,-0.05815448611974716,0.10078512132167816,,,,,,,
AHRS2,,0.7018696665763855,-0.05351715162396431,0.10503670573234558,0.0,0.0,0.0,,,,
AHRS3,,0.6185666918754578,-0.05815448611974716,0.10078512132167816,57.0,48.5466975,35.1016648,,,,
GPS_RAW_INT,426.931,0.0,,,,48.546697099999996,35.1016644,,,,
GPS2_RAW,426.93199999999996,0.0,,,,48.546697099999996,35.1016644,,,,
MOUNT_STATUS,,,,,,,,,44.0,0.0,-126.0
GLOBAL_POSITION_INT,426.931,,,,,48.5466975,35.1016647,0.191,,,
ATTITUDE,427.252,0.6263359189033508,-0.06994442641735077,0.11566764116287231,,,,,,,
AHRS2,,0.7110471725463867,-0.06585525721311569,0.11963494122028351,0.0,0.0,0.0,,,,
AHRS3,,0.6263359189033508,-0.06994442641735077,0.11566764116287231,57.0,48.5466975,35.1016647,,,,
GPS_RAW_INT,427.131,0.0,,,,48.546697099999996,35.1016644,,,,
GPS2_RAW,427.132,0.0,,,,48.546697099999996,35.1016644,,,,
GLOBAL_POSITION_INT,427.13100000000003,,,,,48.5466975,35.1016647,0.192,,,
MOUNT_STATUS,,,,,,,,,44.0,0.0,-126.0
ATTITUDE,427.511,0.6282413005828857,-0.09341326355934143,0.10779032111167908,,,,,,,
AHRS2,,0.7138750553131104,-0.08974726498126984,0.11186239123344421,0.0,0.0,0.0,,,,
AHRS3,,0.6282413005828857,-0.09341326355934143,0.10779032111167908,57.0,48.546697599999995,35.1016646,,,,
GPS_RAW_INT,427.532,0.0,,,,48.5466972,35.1016645,,,,
GPS2_RAW,427.532,0.0,,,,48.5466972,35.1016645,,,,
GLOBAL_POSITION_INT,427.532,,,,,48.546697599999995,35.1016646,0.199,,,
MOUNT_STATUS,,,,,,,,,44.0,0.0,-126.0
GPS_RAW_INT,427.731,0.0,,,,48.5466972,35.1016644,,,,
GPS2_RAW,427.73199999999997,0.0,,,,48.5466972,35.1016644,,,,
ATTITUDE,427.831,0.6131415367126465,-0.10327405482530594,0.07484656572341919,,,,,,,
AHRS2,,0.699516236782074,-0.09783607721328735,0.07965672761201859,0.0,0.0,0.0,,,,
AHRS3,,0.6131415367126465,-0.10327405482530594,0.07484656572341919,58.0,48.546697699999996,35.1016646,,,,
GLOBAL_POSITION_INT,427.731,,,,,48.546697699999996,35.1016646,0.20800000000000002,,,
MOUNT_STATUS,,,,,,,,,44.0,0.0,-126.0
GPS_RAW_INT,427.931,0.0,,,,48.546697099999996,35.101664299999996,,,,
GPS2_RAW,427.931,0.0,,,,48.546697099999996,35.101664299999996,,,,
ATTITUDE,428.13,0.6049023866653442,-0.10089915245771408,0.05716491863131523,,,,,,,
AHRS2,,0.6925262212753296,-0.09445630013942719,0.06181393563747406,0.0,0.0,0.0,,,,
AHRS3,,0.6049023866653442,-0.10089915245771408,0.05716491863131523,58.0,48.546697599999995,35.1016644,,,,
GLOBAL_POSITION_INT,428.13100000000003,,,,,48.546697599999995,35.1016644,0.219,,,
MOUNT_STATUS,,,,,,,,,45.0,0.0,-127.0
GPS_RAW_INT,428.131,0.0,,,,48.546697099999996,35.1016641,,,,
GPS2_RAW,428.132,0.0,,,,48.546697099999996,35.1016641,,,,
ATTITUDE,428.391,0.6056979298591614,-0.09833739697933197,0.05300094559788704,,,,,,,
AHRS2,,0.6945602893829346,-0.09085536003112793,0.056742846965789795,0.0,0.0,0.0,,,,
AHRS3,,0.6056979298591614,-0.09833739697933197,0.05300094559788704,58.0,48.546697599999995,35.1016642,,,,
GLOBAL_POSITION_INT,428.331,,,,,48.5466975,35.1016642,0.226,,,
MOUNT_STATUS,,,,,,,,,44.0,0.0,-128.0
GPS_RAW_INT,428.531,0.0,,,,48.5466969,35.1016638,,,,
GPS2_RAW,428.532,0.0,,,,48.5466969,35.1016638,,,,
ATTITUDE,428.67,0.6093793511390686,-0.09968999028205872,0.062190067023038864,,,,,,,
AHRS2,,0.7005810141563416,-0.09366605430841446,0.06681569665670395,0.0,0.0,0.0,,,,
AHRS3,,0.6098538637161255,-0.10044827312231064,0.0623951219022274,58.0,48.5466975,35.1016639,,,,
GLOBAL_POSITION_INT,428.531,,,,,48.5466975,35.1016639,0.23600000000000002,,,
GPS_RAW_INT,428.731,0.0,,,,48.546696999999995,35.1016636,,,,
GPS2_RAW,428.73199999999997,0.0,,,,48.546696999999995,35.1016636,,,,
MOUNT_STATUS,,,,,,,,,44.0,-1.0,-128.0
ATTITUDE,428.932,0.614028811454773,-0.10776082426309586,0.07635737955570221,,,,,,,
AHRS2,,0.7061994075775146,-0.10149547457695007,0.0809435173869133,0.0,0.0,0.0,,,,
AHRS3,,0.614028811454773,-0.10776082426309586,0.07635737955570221,58.0,48.5466974,35.1016638,,,,
GLOBAL_POSITION_INT,428.932,,,,,48.5466974,35.1016638,0.23600000000000002,,,
GPS_RAW_INT,428.93199999999996,0.0,,,,48.546696999999995,35.1016635,,,,
GPS2_RAW,428.93199999999996,0.0,,,,48.546696999999995,35.1016635,,,,
MOUNT_STATUS,,,,,,,,,44.0,0.0,-128.0
ATTITUDE,429.21000000000004,0.61986243724823,-0.10822921246290207,0.09856846928596497,,,,,,,
AHRS2,,0.7138810753822327,-0.10250639915466309,0.10257961601018906,0.0,0.0,0.0,,,,
AHRS3,,0.61986243724823,-0.10822921246290207,0.09856846928596497,58.0,48.5466974,35.1016638,,,,
GLOBAL_POSITION_INT,429.13100000000003,,,,,48.5466974,35.1016638,0.244,,,
GPS_RAW_INT,429.33099999999996,0.0,,,,48.546696999999995,35.1016634,,,,
GPS2_RAW,429.332,0.0,,,,48.546696999999995,35.1016634,,,,
MOUNT_STATUS,,,,,,,,,44.0,0.0,-128.0
GLOBAL_POSITION_INT,429.331,,,,,48.5466974,35.1016638,0.255,,,
ATTITUDE,429.511,0.6298016309738159,-0.10379501432180405,0.10045745968818665,,,,,,,
AHRS2,,0.7249894142150879,-0.09838923811912537,0.10471554845571518,0.0,0.0,0.0,,,,
AHRS3,,0.6298016309738159,-0.10379501432180405,0.10045745968818665,58.0,48.5466974,35.1016638,,,,
GPS_RAW_INT,429.532,0.0,,,,48.546697099999996,35.1016634,,,,
GPS2_RAW,429.532,0.0,,,,48.546697099999996,35.1016634,,,,
MOUNT_STATUS,,,,,,,,,44.0,0.0,-128.0
GLOBAL_POSITION_INT,429.731,,,,,48.5466974,35.1016638,0.258,,,
ATTITUDE,429.771,0.6366472840309143,-0.10558364540338516,0.09733444452285767,,,,,,,
AHRS2,,0.7319833636283875,-0.09951353818178177,0.10116185992956161,0.0,0.0,0.0,,,,
AHRS3,,0.6366472840309143,-0.10558364540338516,0.09733444452285767,58.0,48.5466974,35.1016638,,,,
GPS_RAW_INT,429.731,0.0,,,,48.5466972,35.1016634,,,,
GPS2_RAW,429.73199999999997,0.0,,,,48.5466972,35.1016634,,,,
MOUNT_STATUS,,,,,,,,,44.0,0.0,-128.0
GLOBAL_POSITION_INT,429.931,,,,,48.5466975,35.101663699999996,0.26,,,
ATTITUDE,430.051,0.6377999782562256,-0.10758467018604279,0.08845062553882599,,,,,,,
AHRS2,,0.7338913083076477,-0.10005919635295868,0.09152359515428543,0.0,0.0,0.0,,,,
AHRS3,,0.6379362940788269,-0.10696686059236526,0.0880814790725708,58.0,48.5466975,35.101663699999996,,,,
GPS_RAW_INT,429.931,0.0,,,,48.5466973,35.1016633,,,,
GPS2_RAW,429.93199999999996,0.0,,,,48.5466973,35.1016633,,,,
GLOBAL_POSITION_INT,430.13100000000003,,,,,48.5466974,35.1016636,0.255,,,
GPS_RAW_INT,430.33099999999996,0.0,,,,48.5466972,35.101663099999996,,,,
GPS2_RAW,430.332,0.0,,,,48.5466972,35.101663099999996,,,,
ATTITUDE,430.353,0.635187566280365,-0.10704547166824341,0.07016770541667938,,,,,,,
AHRS2,,0.7312389612197876,-0.09923005104064941,0.07443615794181824,0.0,0.0,0.0,,,,
AHRS3,,0.635187566280365,-0.10704547166824341,0.07016770541667938,58.0,48.5466974,35.1016636,,,,
MOUNT_STATUS,,,,,,,,,45.0,0.0,-128.0
GPS_RAW_INT,430.532,0.0,,,,48.5466972,35.101662999999995,,,,
GPS2_RAW,430.532,0.0,,,,48.5466972,35.101662999999995,,,,
GLOBAL_POSITION_INT,430.532,,,,,48.5466974,35.1016635,0.247,,,
ATTITUDE,430.67,0.6296794414520264,-0.10962624102830887,0.0682750791311264,,,,,,,
AHRS2,,0.7263175249099731,-0.10111482441425323,0.07260624319314957,0.0,0.0,0.0,,,,
AHRS3,,0.6296794414520264,-0.10962624102830887,0.0682750791311264,58.0,48.5466974,35.1016635,,,,
MOUNT_STATUS,,,,,,,,,44.0,0.0,-129.0
GPS_RAW_INT,430.731,0.0,,,,48.5466972,35.1016632,,,,
GPS2_RAW,430.73199999999997,0.0,,,,48.5466972,35.1016632,,,,
GLOBAL_POSITION_INT,430.731,,,,,48.5466974,35.1016636,0.227,,,
ATTITUDE,430.99,0.6030941605567932,-0.09826745092868805,0.10680387914180756,,,,,,,
AHRS2,,0.7013907432556152,-0.09137263149023056,0.11284027993679047,0.0,0.0,0.0,,,,
AHRS3,,0.6030941605567932,-0.09826745092868805,0.10680387914180756,58.0,48.5466973,35.101663699999996,,,,
MOUNT_STATUS,,,,,,,,,44.0,0.0,-129.0
GPS_RAW_INT,430.93199999999996,0.0,,,,48.546697099999996,35.1016634,,,,
GPS2_RAW,430.93199999999996,0.0,,,,48.546697099999996,35.1016634,,,,
GLOBAL_POSITION_INT,430.932,,,,,48.5466973,35.1016638,0.20800000000000002,,,
ATTITUDE,431.31100000000004,0.6204881072044373,-0.07401373237371445,0.156478613615036,,,,,,,
AHRS2,,0.7202720642089844,-0.06496427208185196,0.1621553748846054,0.0,0.0,0.0,,,,
AHRS3,,0.6204881072044373,-0.07401373237371445,0.156478613615036,57.0,48.5466972,35.101664,,,,
GPS_RAW_INT,431.351,0.0,,,,48.546696999999995,35.1016636,,,,
GPS2_RAW,431.352,0.0,,,,48.546696999999995,35.1016636,,,,
GLOBAL_POSITION_INT,431.351,,,,,48.5466972,35.101664,0.19,,,
MOUNT_STATUS,,,,,,,,,44.0,0.0,-130.0
ATTITUDE,431.571,0.6389372944831848,-0.06572277098894119,0.1705198734998703,,,,,,,
AHRS2,,0.7383300065994263,-0.05580202117562294,0.17674000561237335,0.0,0.0,0.0,,,,
AHRS3,,0.6389372944831848,-0.06572277098894119,0.1705198734998703,57.0,48.5466972,35.1016641,,,,
GPS_RAW_INT,431.531,0.0,,,,48.546696999999995,35.1016635,,,,
GPS2_RAW,431.531,0.0,,,,48.546696999999995,35.1016635,,,,
GLOBAL_POSITION_INT,431.531,,,,,48.5466972,35.1016641,0.178,,,
MOUNT_STATUS,,,,,,,,,44.0,0.0,-130.0
GPS_RAW_INT,431.751,0.0,,,,48.546696999999995,35.1016635,,,,
GPS2_RAW,431.751,0.0,,,,48.546696999999995,35.1016635,,,,
ATTITUDE,431.871,0.6702470183372498,-0.07108409702777863,0.1804863065481186,,,,,,,
AHRS2,,0.7698913812637329,-0.06203584372997284,0.18778684735298157,0.0,0.0,0.0,,,,
AHRS3,,0.6714678406715393,-0.07165683060884476,0.18049246072769165,57.0,48.5466972,35.1016642,,,,
GLOBAL_POSITION_INT,431.931,,,,,48.5466972,35.1016642,0.164,,,
MOUNT_STATUS,,,,,,,,,44.0,0.0,-128.0
GPS_RAW_INT,431.931,0.0,,,,48.546696999999995,35.1016635,,,,
GPS2_RAW,431.93199999999996,0.0,,,,48.546696999999995,35.1016635,,,,
ATTITUDE,432.132,0.6769319176673889,-0.08243133872747421,0.1955656260251999,,,,,,,
AHRS2,,0.7748837471008301,-0.0733824148774147,0.20282745361328125,0.0,0.0,0.0,,,,
AHRS3,,0.6769319176673889,-0.08243133872747421,0.1955656260251999,57.0,48.5466972,35.101664299999996,,,,
GLOBAL_POSITION_INT,432.13100000000003,,,,,48.5466973,35.101664299999996,0.149,,,
MOUNT_STATUS,,,,,,,,,44.0,0.0,-128.0
GPS_RAW_INT,432.332,0.0,,,,48.546696999999995,35.1016636,,,,
GPS2_RAW,432.332,0.0,,,,48.546696999999995,35.1016636,,,,
ATTITUDE,432.391,0.6687977313995361,-0.08340120315551758,0.20020408928394318,,,,,,,
AHRS2,,0.7668099999427795,-0.07485067844390869,0.2072506844997406,0.0,0.0,0.0,,,,
AHRS3,,0.6687977313995361,-0.08340120315551758,0.20020408928394318,57.0,48.5466973,35.1016644,,,,
GLOBAL_POSITION_INT,432.332,,,,,48.5466973,35.1016644,0.14300000000000002,,,
MOUNT_STATUS,,,,,,,,,44.0,0.0,-128.0
GPS_RAW_INT,432.531,0.0,,,,48.546696999999995,35.1016636,,,,
GPS2_RAW,432.532,0.0,,,,48.546696999999995,35.1016636,,,,
ATTITUDE,432.651,0.6736043095588684,-0.0909992977976799,0.19122125208377838,,,,,,,
AHRS2,,0.7704555988311768,-0.08088216930627823,0.19773124158382416,0.0,0.0,0.0,,,,
AHRS3,,0.6736043095588684,-0.0909992977976799,0.19122125208377838,57.0,48.5466974,35.1016642,,,,
GLOBAL_POSITION_INT,432.531,,,,,48.5466974,35.1016642,0.14,,,
GPS_RAW_INT,432.731,0.0,,,,48.546696999999995,35.1016635,,,,
GPS2_RAW,432.731,0.0,,,,48.546696999999995,35.1016635,,,,
MOUNT_STATUS,,,,,,,,,44.0,0.0,-129.0
ATTITUDE,432.952,0.6332547664642334,-0.11255458742380142,0.19000795483589172,,,,,,,
AHRS2,,0.7293106317520142,-0.10273799300193787,0.19691334664821625,0.0,0.0,0.0,,,,
AHRS3,,0.6332547664642334,-0.11255458742380142,0.19000795483589172,57.0,48.546697599999995,35.1016641,,,,
GLOBAL_POSITION_INT,432.931,,,,,48.546697599999995,35.1016641,0.138,,,
GPS_RAW_INT,432.931,0.0,,,,48.5466972,35.1016634,,,,
GPS2_RAW,432.93199999999996,0.0,,,,48.5466972,35.1016634,,,,
MOUNT_STATUS,,,,,,,,,44.0,0.0,-130.0
GLOBAL_POSITION_INT,433.13100000000003,,,,,48.546697699999996,35.101664,0.14,,,
ATTITUDE,433.211,0.6104514002799988,-0.12109104543924332,0.17918170988559723,,,,,,,
AHRS2,,0.7068620920181274,-0.11014460027217865,0.18615829944610596,0.0,0.0,0.0,,,,
AHRS3,,0.6104514002799988,-0.12109104543924332,0.17918170988559723,57.0,48.546697699999996,35.101664,,,,
GPS_RAW_INT,433.131,0.0,,,,48.5466973,35.1016634,,,,
GPS2_RAW,433.132,0.0,,,,48.5466973,35.1016634,,,,
MOUNT_STATUS,,,,,,,,,45.0,0.0,-132.0
GLOBAL_POSITION_INT,433.332,,,,,48.546697699999996,35.101664,0.14,,,
ATTITUDE,433.491,0.6150318384170532,-0.10227856785058975,0.19358474016189575,,,,,,,
AHRS2,,0.7114814519882202,-0.0904090628027916,0.20197780430316925,0.0,0.0,0.0,,,,
AHRS3,,0.6150318384170532,-0.10227856785058975,0.19358474016189575,57.0,48.546697699999996,35.101664,,,,
GPS_RAW_INT,433.531,0.0,,,,48.5466974,35.1016634,,,,
GPS2_RAW,433.532,0.0,,,,48.5466974,35.1016634,,,,
MOUNT_STATUS,,,,,,,,,45.0,-1.0,-132.0
GLOBAL_POSITION_INT,433.731,,,,,48.5466975,35.1016639,0.139,,,
ATTITUDE,433.771,0.6316529512405396,-0.07382641732692719,0.18873780965805054,,,,,,,
AHRS2,,0.7275711894035339,-0.061951156705617905,0.19850416481494904,0.0,0.0,0.0,,,,
AHRS3,,0.6316529512405396,-0.07382641732692719,0.18873780965805054,57.0,48.5466975,35.1016639,,,,
GPS_RAW_INT,433.731,0.0,,,,48.5466974,35.1016634,,,,
GPS2_RAW,433.73199999999997,0.0,,,,48.5466974,35.1016634,,,,
MOUNT_STATUS,,,,,,,,,44.0,0.0,-132.0
GLOBAL_POSITION_INT,433.931,,,,,48.5466974,35.1016638,0.134,,,
ATTITUDE,434.031,0.6390745639801025,-0.06798757612705231,0.18936564028263092,,,,,,,
AHRS2,,0.7341448664665222,-0.05585014075040817,0.19890835881233215,0.0,0.0,0.0,,,,
AHRS3,,0.6390745639801025,-0.06798757612705231,0.18936564028263092,57.0,48.5466974,35.1016638,,,,
GPS_RAW_INT,433.931,0.0,,,,48.5466973,35.1016634,,,,
GPS2_RAW,433.93199999999996,0.0,,,,48.5466973,35.1016634,,,,
GLOBAL_POSITION_INT,434.13100000000003,,,,,48.5466974,35.1016638,0.132,,,
MOUNT_STATUS,,,,,,,,,44.0,0.0,-132.0
ATTITUDE,434.31100000000004,0.6409792900085449,-0.06827720254659653,0.1871412992477417,,,,,,,
AHRS2,,0.7350634336471558,-0.05603121966123581,0.19657708704471588,0.0,0.0,0.0,,,,
AHRS3,,0.6409792900085449,-0.06827720254659653,0.1871412992477417,57.0,48.5466974,35.1016638,,,,
GPS_RAW_INT,434.33099999999996,0.0,,,,48.5466973,35.1016634,,,,
GPS2_RAW,434.332,0.0,,,,48.5466973,35.1016634,,,,
GLOBAL_POSITION_INT,434.532,,,,,48.5466974,35.101663699999996,0.128,,,
ATTITUDE,434.57,0.6419745683670044,-0.0737098753452301,0.18191702663898468,,,,,,,
AHRS2,,0.7354751825332642,-0.06077628210186958,0.19116757810115814,0.0,0.0,0.0,,,,
AHRS3,,0.6419745683670044,-0.0737098753452301,0.18191702663898468,57.0,48.5466975,35.101663699999996,,,,
GPS_RAW_INT,434.532,0.0,,,,48.5466974,35.1016634,,,,
GPS2_RAW,434.532,0.0,,,,48.5466974,35.1016634,,,,
MOUNT_STATUS,,,,,,,,,44.0,0.0,-132.0
GLOBAL_POSITION_INT,434.75100000000003,,,,,48.5466975,35.1016636,0.121,,,
GPS_RAW_INT,434.751,0.0,,,,48.5466975,35.1016632,,,,
GPS2_RAW,434.751,0.0,,,,48.5466975,35.1016632,,,,
ATTITUDE,434.851,0.6456245183944702,-0.07638576626777649,0.1584964394569397,,,,,,,
AHRS2,,0.7380079030990601,-0.06310541927814484,0.16612385213375092,0.0,0.0,0.0,,,,
AHRS3,,0.6453852653503418,-0.07639619708061218,0.15696100890636444,57.0,48.546697599999995,35.1016635,,,,
MOUNT_STATUS,,,,,,,,,45.0,0.0,-132.0
GLOBAL_POSITION_INT,434.932,,,,,48.546697599999995,35.1016634,0.117,,,
GPS_RAW_INT,434.93199999999996,0.0,,,,48.5466975,35.101662999999995,,,,
GPS2_RAW,434.93199999999996,0.0,,,,48.5466975,35.101662999999995,,,,
ATTITUDE,435.133,0.6417271494865417,-0.07289363443851471,0.1394493728876114,,,,,,,
AHRS2,,0.7340479493141174,-0.05753066763281822,0.14736028015613556,0.0,0.0,0.0,,,,
AHRS3,,0.6419885754585266,-0.07218936830759048,0.13871602714061737,57.0,48.546697599999995,35.1016633,,,,
MOUNT_STATUS,,,,,,,,,45.0,0.0,-132.0
GLOBAL_POSITION_INT,435.132,,,,,48.546697599999995,35.1016633,0.11900000000000001,,,
GPS_RAW_INT,435.132,0.0,,,,48.546697599999995,35.1016629,,,,
GPS2_RAW,435.133,0.0,,,,48.546697599999995,35.1016629,,,,
ATTITUDE,435.431,0.6437531113624573,-0.06898986548185349,0.14155064523220062,,,,,,,
AHRS2,,0.7351290583610535,-0.05473828315734863,0.1511363387107849,0.0,0.0,0.0,,,,
AHRS3,,0.6437531113624573,-0.06898986548185349,0.14155064523220062,57.0,48.546697699999996,35.1016632,,,,
MOUNT_STATUS,,,,,,,,,44.0,-1.0,-133.0
GPS_RAW_INT,435.531,0.0,,,,48.546697699999996,35.1016626,,,,
GPS2_RAW,435.532,0.0,,,,48.546697699999996,35.1016626,,,,
GLOBAL_POSITION_INT,435.531,,,,,48.546697699999996,35.101663099999996,0.113,,,
ATTITUDE,435.711,0.6486949324607849,-0.07078875601291656,0.1623680740594864,,,,,,,
AHRS2,,0.7403718829154968,-0.05696830525994301,0.17202141880989075,0.0,0.0,0.0,,,,
AHRS3,,0.6486949324607849,-0.07078875601291656,0.1623680740594864,57.0,48.546697699999996,35.101663099999996,,,,
GPS_RAW_INT,435.731,0.0,,,,48.5466978,35.1016626,,,,
GPS2_RAW,435.73199999999997,0.0,,,,48.5466978,35.1016626,,,,
GLOBAL_POSITION_INT,435.731,,,,,48.5466978,35.101663099999996,0.108,,,
MOUNT_STATUS,,,,,,,,,44.0,-1.0,-133.0
ATTITUDE,435.991,0.6526404023170471,-0.07252843677997589,0.18019814789295197,,,,,,,
AHRS2,,0.7443856000900269,-0.05994708091020584,0.1899140179157257,0.0,0.0,0.0,,,,
AHRS3,,0.6526404023170471,-0.07252843677997589,0.18019814789295197,57.0,48.5466978,35.101663099999996,,,,
GPS_RAW_INT,435.93199999999996,0.0,,,,48.5466978,35.1016626,,,,
GPS2_RAW,435.93199999999996,0.0,,,,48.5466978,35.1016626,,,,
GLOBAL_POSITION_INT,435.932,,,,,48.5466978,35.101663099999996,0.099,,,
MOUNT_STATUS,,,,,,,,,45.0,0.0,-133.0
GPS_RAW_INT,436.132,0.0,,,,48.5466978,35.101662499999996,,,,
GPS2_RAW,436.132,0.0,,,,48.5466978,35.101662499999996,,,,
ATTITUDE,436.331,0.6545998454093933,-0.06585133075714111,0.18094560503959656,,,,,,,
AHRS2,,0.7462295293807983,-0.05228849872946739,0.1912170797586441,0.0,0.0,0.0,,,,
AHRS3,,0.6545998454093933,-0.06585133075714111,0.18094560503959656,57.0,48.5466979,35.101663099999996,,,,
GLOBAL_POSITION_INT,436.332,,,,,48.5466979,35.101662999999995,0.106,,,
MOUNT_STATUS,,,,,,,,,45.0,0.0,-133.0
GPS_RAW_INT,436.531,0.0,,,,48.5466979,35.1016622,,,,
GPS2_RAW,436.532,0.0,,,,48.5466979,35.1016622,,,,
ATTITUDE,436.591,0.6584248542785645,-0.0583333820104599,0.18046915531158447,,,,,,,
AHRS2,,0.7491357326507568,-0.04403475672006607,0.1898481696844101,0.0,0.0,0.0,,,,
AHRS3,,0.6584248542785645,-0.0583333820104599,0.18046915531158447,57.0,48.5466979,35.101662999999995,,,,
GLOBAL_POSITION_INT,436.531,,,,,48.5466979,35.101662999999995,0.111,,,
MOUNT_STATUS,,,,,,,,,44.0,0.0,-133.0
GPS_RAW_INT,436.731,0.0,,,,48.5466979,35.1016622,,,,
GPS2_RAW,436.731,0.0,,,,48.5466979,35.1016622,,,,
ATTITUDE,436.851,0.6625691056251526,-0.0626441016793251,0.17024149000644684,,,,,,,
AHRS2,,0.7522922158241272,-0.04836894944310188,0.18053646385669708,0.0,0.0,0.0,,,,
AHRS3,,0.6625691056251526,-0.0626441016793251,0.17024149000644684,57.0,48.5466979,35.1016629,,,,
GLOBAL_POSITION_INT,436.731,,,,,48.5466979,35.1016629,0.116,,,
GPS_RAW_INT,436.931,0.0,,,,48.5466979,35.1016621,,,,
GPS2_RAW,436.93199999999996,0.0,,,,48.5466979,35.1016621,,,,
MOUNT_STATUS,,,,,,,,,44.0,0.0,-133.0
ATTITUDE,437.13100000000003,0.6642059683799744,-0.06809397041797638,0.16809850931167603,,,,,,,
AHRS2,,0.7530203461647034,-0.0540631078183651,0.17809759080410004,0.0,0.0,0.0,,,,
AHRS3,,0.6640029549598694,-0.06810258328914642,0.16830308735370636,57.0,48.546698,35.1016628,,,,
GLOBAL_POSITION_INT,437.152,,,,,48.546698,35.1016628,0.121,,,
GPS_RAW_INT,437.152,0.0,,,,48.546698,35.1016621,,,,
GPS2_RAW,437.152,0.0,,,,48.546698,35.1016621,,,,
MOUNT_STATUS,,,,,,,,,45.0,0.0,-133.0
ATTITUDE,437.391,0.6608441472053528,-0.07546407729387283,0.15521475672721863,,,,,,,
AHRS2,,0.7493076324462891,-0.06105455756187439,0.1652088761329651,0.0,0.0,0.0,,,,
AHRS3,,0.6608441472053528,-0.07546407729387283,0.15521475672721863,57.0,48.546698,35.1016627,,,,
GLOBAL_POSITION_INT,437.331,,,,,48.546698,35.1016627,0.124,,,
GPS_RAW_INT,437.33099999999996,0.0,,,,48.546698,35.1016621,,,,
GPS2_RAW,437.332,0.0,,,,48.546698,35.1016621,,,,
MOUNT_STATUS,,,,,,,,,44.0,0.0,-134.0
ATTITUDE,437.652,0.6553488373756409,-0.0773368775844574,0.14917272329330444,,,,,,,
AHRS2,,0.743327796459198,-0.0614192858338356,0.158677875995636,0.0,0.0,0.0,,,,
AHRS3,,0.6553488373756409,-0.0773368775844574,0.14917272329330444,57.0,48.5466981,35.1016626,,,,
GLOBAL_POSITION_INT,437.531,,,,,48.5466981,35.1016626,0.116,,,
GPS_RAW_INT,437.731,0.0,,,,48.546698,35.101662,,,,
GPS2_RAW,437.73199999999997,0.0,,,,48.546698,35.101662,,,,
MOUNT_STATUS,,,,,,,,,45.0,0.0,-134.0
GLOBAL_POSITION_INT,437.932,,,,,48.5466981,35.101662499999996,0.11,,,
ATTITUDE,437.933,0.6527330279350281,-0.07394121587276459,0.1394711285829544,,,,,,,
AHRS2,,0.7400757670402527,-0.057542748749256134,0.14944304525852203,0.0,0.0,0.0,,,,
AHRS3,,0.6527330279350281,-0.07394121587276459,0.1394711285829544,57.0,48.5466981,35.101662499999996,,,,
GPS_RAW_INT,437.93199999999996,0.0,,,,48.5466981,35.101662,,,,
GPS2_RAW,437.93199999999996,0.0,,,,48.5466981,35.101662,,,,
MOUNT_STATUS,,,,,,,,,45.0,0.0,-135.0
GLOBAL_POSITION_INT,438.13100000000003,,,,,48.546698199999994,35.1016623,0.099,,,
GPS_RAW_INT,438.131,0.0,,,,48.546698199999994,35.101661899999996,,,,
GPS2_RAW,438.132,0.0,,,,48.546698199999994,35.101661899999996,,,,
ATTITUDE,438.231,0.6619906425476074,-0.07620217651128769,0.12723217904567719,,,,,,,
